app,keyCount,mouseCount,freq,year,month,day,hour
QQ,516,92,4.216666666666667,2024,10,08,22
QQ,192,26,1.7666666666666664,2024,10,08,23
WeChat,1191,352,10.133333333333336,2024,10,08,12
WeChat,9,104,5.652380952380953,2024,10,08,18
WeChat,0,15,0.8,2024,10,08,19
WeChat,0,1,0.125,2024,10,08,20
WeChat,261,383,2.9,2024,10,08,21
WeChat,550,40,3.3666666666666667,2024,10,08,22
WeChat,491,65,2.183333333333333,2024,10,08,23
Typora,173,84,1.933333333333333,2024,10,08,22
Typora,0,3,0.3,2024,10,08,23
et,0,1,0.125,2024,10,08,20
photolaunch,0,24,0.4,2024,10,08,20
wps,0,117,1.2083333333333333,2024,10,08,12
wps,14,103,1.1523809523809525,2024,10,08,18
wps,31,430,4.550000000000001,2024,10,08,19
wps,0,1,0.125,2024,10,08,20
wps,588,655,6.7,2024,10,08,21
wps,0,8,0.25,2024,10,08,22
wps,0,4,0.2666666666666666,2024,10,08,23
TickTick,0,1,0.1666666666666666,2024,10,07,23
mailmaster,235,55,2.5,2024,10,08,15
SysDefault,0,51,3.9,2024,10,07,23
SysDefault,0,126,9.508333333333336,2024,10,08,12
SysDefault,0,34,1.6166666666666667,2024,10,08,15
SysDefault,0,124,10.56904761904762,2024,10,08,18
SysDefault,0,119,12.23333333333333,2024,10,08,19
SysDefault,0,17,1.5666666666666664,2024,10,08,20
SysDefault,0,85,4.933333333333334,2024,10,08,21
SysDefault,1,165,13.166666666666664,2024,10,08,22
SysDefault,1,127,7.833333333333333,2024,10,08,23
msedge,36,284,24.5,2024,10,09,08
msedge,23,403,16.56666666666667,2024,10,09,09
msedge,110,518,14.19166666666667,2024,10,09,10
msedge,57,614,3.1166666666666667,2024,10,09,11
msedge,65,304,4.677777777777779,2024,10,09,13
msedge,293,808,12.633333333333338,2024,10,09,14
msedge,282,267,7.1000000000000005,2024,10,09,15
msedge,145,316,5.2,2024,10,09,16
msedge,137,330,4.302777777777777,2024,10,09,17
msedge,315,310,5.876190476190476,2024,10,09,18
msedge,228,263,7.392857142857143,2024,10,09,19
msedge,174,744,9.783333333333331,2024,10,09,20
msedge,64,35,0.3333333333333333,2024,10,09,21
msedge,29,102,3.383333333333334,2024,10,09,22
msedge,12,360,6.826190476190477,2024,10,09,23
HipsTray,0,1,0.25,2024,10,09,18
HipsTray,0,1,0.2,2024,10,09,20
Notepad,269,37,1.9833333333333332,2024,10,09,09
Notepad,121,9,1.1916666666666669,2024,10,09,10
Notepad,332,48,4.677777777777778,2024,10,09,13
Notepad,573,15,4.949999999999999,2024,10,09,14
Notepad,0,1,0.1666666666666666,2024,10,09,15
Notepad,0,2,0.1111111111111111,2024,10,09,17
Notepad,0,9,0.7333333333333333,2024,10,09,18
Notepad,0,1,0.25,2024,10,09,19
WindowsTerminal,127,42,2.233333333333333,2024,10,09,18
WindowsTerminal,8,13,0.45,2024,10,09,19
WindowsTerminal,27,15,0.8428571428571427,2024,10,09,23
OneDrive,0,2,0.1666666666666666,2024,10,09,18
QuarkPC_V1,0,1,0.1666666666666666,2024,10,09,10
QuarkPC_V1,0,1,0.1666666666666666,2024,10,09,10
心月AI变声器5,0,0,0.3333333333333333,2024,10,09,14
QuarkPC_V1,0,1,0.2,2024,10,09,10
心月AI变声器5,0,1,0.25,2024,10,09,14
QuarkCloudDrive_v3,0,1,0.1666666666666666,2024,10,09,10
WeChatAppEx,2,41,0.75,2024,10,09,09
WeChatAppEx,1,3,0.3666666666666667,2024,10,09,20
ApplicationFrameHost,0,53,4.166666666666666,2024,10,09,09
ApplicationFrameHost,0,73,1.6666666666666663,2024,10,09,10
ApplicationFrameHost,0,1,0.2,2024,10,09,23
OpenWith,0,1,0.2,2024,10,09,14
Taskmgr,0,0,1.0,2024,10,09,14
StartMenuExperienceHost,0,1,0.1666666666666666,2024,10,09,00
StartMenuExperienceHost,0,2,0.1111111111111111,2024,10,09,17
StartMenuExperienceHost,0,1,0.3333333333333333,2024,10,09,20
ShellExperienceHost,0,10,1.9833333333333327,2024,10,09,10
ShellExperienceHost,0,2,0.5,2024,10,09,11
ShellExperienceHost,0,1,0.25,2024,10,09,13
ShellExperienceHost,0,2,0.375,2024,10,09,15
ShellExperienceHost,0,1,0.3333333333333333,2024,10,09,16
ShellExperienceHost,0,1,0.1428571428571428,2024,10,09,18
ShellExperienceHost,0,1,0.2,2024,10,09,19
ShellExperienceHost,0,8,0.95,2024,10,09,23
explorer,0,2,0.1666666666666666,2024,10,09,00
explorer,0,5,0.3333333333333333,2024,10,09,08
explorer,55,37,3.533333333333333,2024,10,09,09
explorer,0,37,4.825,2024,10,09,10
explorer,0,3,0.7833333333333332,2024,10,09,11
explorer,23,31,2.094444444444444,2024,10,09,13
explorer,38,98,3.9666666666666672,2024,10,09,14
explorer,0,97,3.65,2024,10,09,15
explorer,0,7,1.5666666666666669,2024,10,09,16
explorer,0,27,2.052777777777778,2024,10,09,17
explorer,14,176,3.526190476190476,2024,10,09,18
explorer,87,60,5.2095238095238106,2024,10,09,19
explorer,12,34,3.6666666666666674,2024,10,09,20
explorer,0,5,0.3333333333333333,2024,10,09,21
explorer,0,11,2.1666666666666665,2024,10,09,22
explorer,4,86,3.002380952380953,2024,10,09,23
cloudmusic,0,1,0.125,2024,10,09,10
cloudmusic,0,2,0.1111111111111111,2024,10,09,13
cloudmusic,0,3,0.125,2024,10,09,17
cloudmusic,0,67,1.5095238095238095,2024,10,09,18
cloudmusic,0,7,0.8928571428571428,2024,10,09,19
cloudmusic,0,29,1.4833333333333332,2024,10,09,20
cloudmusic,0,4,0.9,2024,10,09,22
cloudmusic,0,1,0.1428571428571428,2024,10,09,23
MuMuPlayer,0,4,0.1666666666666666,2024,10,09,00
MuMuPlayer,0,208,4.166666666666667,2024,10,09,08
MuMuPlayer,0,40,1.8416666666666668,2024,10,09,10
MuMuPlayer,0,8,0.1111111111111111,2024,10,09,13
MuMuPlayer,76,696,17.983333333333334,2024,10,09,16
MuMuPlayer,0,3,0.1111111111111111,2024,10,09,17
MuMuPlayer,0,4,0.3333333333333333,2024,10,09,21
MuMuPlayer,0,1205,34.3,2024,10,09,22
MuMuPlayer,0,773,20.219047619047625,2024,10,09,23
steamwebhelper,0,1,0.1666666666666666,2024,10,09,00
steamwebhelper,0,1,0.1111111111111111,2024,10,09,13
steamwebhelper,0,2,0.8333333333333333,2024,10,09,18
Goat2-Win64-Shipping,5685,637,28.333333333333336,2024,10,09,00
Goat2-Win64-Shipping,3573,495,17.5,2024,10,09,18
PgyVisitorEnt,0,3,0.125,2024,10,09,17
PgyVisitorEnt,0,3,0.1666666666666666,2024,10,09,21
devcpp,0,45,0.4166666666666666,2024,10,09,09
devcpp,0,14,0.2916666666666666,2024,10,09,15
devcpp,272,436,7.6,2024,10,09,18
Code,2181,119,17.48333333333333,2024,10,09,14
Code,739,42,11.666666666666664,2024,10,09,15
Code,2041,183,15.466666666666669,2024,10,09,16
Code,1327,217,7.93611111111111,2024,10,09,17
Code,218,19,3.926190476190476,2024,10,09,18
Code,1941,208,20.25952380952381,2024,10,09,19
Code,282,144,4.9,2024,10,09,20
Feishu,0,39,0.5833333333333333,2024,10,09,18
Feishu,0,8,0.3428571428571428,2024,10,09,19
Feishu,0,2,0.1666666666666666,2024,10,09,21
Feishu,2,14,1.0333333333333332,2024,10,09,22
Feishu,549,86,3.819047619047619,2024,10,09,23
QQ,0,18,0.5,2024,10,09,00
QQ,16,26,0.3333333333333333,2024,10,09,08
QQ,117,118,3.8666666666666663,2024,10,09,09
QQ,2685,1298,19.125,2024,10,09,10
QQ,739,137,6.783333333333333,2024,10,09,11
QQ,0,7,2.0,2024,10,09,12
QQ,467,492,4.177777777777779,2024,10,09,13
QQ,293,113,3.116666666666667,2024,10,09,14
QQ,2426,860,18.683333333333334,2024,10,09,15
QQ,650,77,5.216666666666667,2024,10,09,16
QQ,123,47,2.075,2024,10,09,17
QQ,247,26,3.509523809523809,2024,10,09,18
QQ,1132,310,7.9261904761904765,2024,10,09,19
QQ,2894,675,15.500000000000002,2024,10,09,20
QQ,0,1,0.1666666666666666,2024,10,09,21
QQ,0,2,0.2,2024,10,09,22
QQ,96,26,1.4333333333333331,2024,10,09,23
WeChat,317,113,3.733333333333333,2024,10,09,09
WeChat,0,24,1.075,2024,10,09,10
WeChat,0,1,0.2,2024,10,09,11
WeChat,0,2,0.5333333333333333,2024,10,09,14
WeChat,0,12,1.2833333333333332,2024,10,09,15
WeChat,0,8,0.4,2024,10,09,16
WeChat,0,1,0.1111111111111111,2024,10,09,17
WeChat,392,99,2.4166666666666665,2024,10,09,20
WeChat,1,18,0.1666666666666666,2024,10,09,21
WeChat,207,64,2.3833333333333333,2024,10,09,22
WeChat,81,80,2.0928571428571425,2024,10,09,23
Typora,0,98,2.1666666666666665,2024,10,09,14
Typora,98,96,1.5333333333333332,2024,10,09,15
wps,133,131,1.5666666666666664,2024,10,09,14
wps,0,7,1.0666666666666669,2024,10,09,15
wps,4,87,2.033333333333333,2024,10,09,16
wps,23,37,1.1777777777777778,2024,10,09,17
wps,0,4,0.3333333333333333,2024,10,09,18
wps,0,36,1.45,2024,10,09,19
wps,0,1,0.1666666666666666,2024,10,09,20
wps,4,3,0.5,2024,10,09,21
wps,1328,131,9.4,2024,10,09,22
wps,0,35,1.0595238095238095,2024,10,09,23
QuarkCloudDrive,0,23,0.5,2024,10,09,10
QuarkCloudDrive,0,1,0.1111111111111111,2024,10,09,13
QuarkCloudDrive,0,3,0.5833333333333333,2024,10,09,14
QuarkCloudDrive,0,2,0.125,2024,10,09,17
QuarkCloudDrive,0,2,0.2,2024,10,09,20
QuarkCloudDrive,0,2,0.1666666666666666,2024,10,09,21
QuarkCloudDrive,0,14,0.7833333333333333,2024,10,09,23
client,0,0,0.8333333333333333,2024,10,09,14
client,0,0,0.75,2024,10,09,23
mailmaster,55,74,0.6761904761904762,2024,10,09,23
SysDefault,0,7,0.5,2024,10,09,00
SysDefault,0,29,1.6666666666666663,2024,10,09,08
SysDefault,0,80,5.983333333333333,2024,10,09,09
SysDefault,7,133,12.775000000000004,2024,10,09,10
SysDefault,8,21,1.6166666666666665,2024,10,09,11
SysDefault,0,40,3.6777777777777785,2024,10,09,13
SysDefault,0,65,10.383333333333336,2024,10,09,14
SysDefault,0,108,7.183333333333333,2024,10,09,15
SysDefault,0,101,7.799999999999999,2024,10,09,16
SysDefault,0,47,3.636111111111111,2024,10,09,17
SysDefault,2,188,7.276190476190479,2024,10,09,18
SysDefault,1,95,10.626190476190477,2024,10,09,19
SysDefault,0,79,8.983333333333333,2024,10,09,20
SysDefault,0,9,0.6666666666666666,2024,10,09,21
SysDefault,0,53,5.233333333333333,2024,10,09,22
SysDefault,0,66,6.2023809523809526,2024,10,09,23
msedge,37,25,0.8928571428571428,2024,10,10,00
msedge,12,86,8.492857142857144,2024,10,10,12
msedge,9,4,3.333333333333333,2024,10,10,13
msedge,0,26,0.5,2024,10,10,14
msedge,65,763,19.33333333333333,2024,10,10,16
msedge,84,1890,27.966666666666665,2024,10,10,17
msedge,41,1024,31.45,2024,10,10,18
msedge,1,64,9.166666666666668,2024,10,10,19
msedge,184,703,12.242857142857142,2024,10,10,20
msedge,124,1240,22.876190476190462,2024,10,10,21
msedge,176,1415,27.616666666666667,2024,10,10,22
msedge,148,901,29.25,2024,10,10,23
HipsTray,0,1,0.1666666666666666,2024,10,10,00
HipsTray,0,1,0.3333333333333333,2024,10,10,12
HipsTray,0,1,0.2,2024,10,10,21
Notepad,36,11,1.0333333333333332,2024,10,10,20
Notepad,57,12,0.6428571428571428,2024,10,10,21
WindowsTerminal,47,107,3.733333333333334,2024,10,10,20
WindowsTerminal,19,10,0.976190476190476,2024,10,10,21
WindowsTerminal,45,6,0.25,2024,10,10,23
WeChatAppEx,2,17,0.5666666666666667,2024,10,10,16
Clash for Windows,0,12,0.45,2024,10,10,17
rundll32,0,2,1.25,2024,10,10,00
StartMenuExperienceHost,0,1,0.2,2024,10,10,00
ShellExperienceHost,0,3,0.7833333333333333,2024,10,10,00
ShellExperienceHost,0,2,0.6666666666666666,2024,10,10,12
ShellExperienceHost,0,1,0.25,2024,10,10,14
ShellExperienceHost,0,2,0.5,2024,10,10,17
ShellExperienceHost,0,1,0.3333333333333333,2024,10,10,18
ShellExperienceHost,0,0,0.3333333333333333,2024,10,10,20
ShellExperienceHost,0,2,0.45,2024,10,10,21
explorer,23,39,2.959523809523809,2024,10,10,00
explorer,20,58,3.192857142857143,2024,10,10,12
explorer,0,1,0.25,2024,10,10,13
explorer,0,3,0.25,2024,10,10,14
explorer,0,38,3.016666666666667,2024,10,10,16
explorer,0,31,2.2666666666666666,2024,10,10,17
explorer,0,13,1.95,2024,10,10,18
explorer,0,1,0.25,2024,10,10,19
explorer,24,13,0.9928571428571428,2024,10,10,20
explorer,0,4,0.5928571428571429,2024,10,10,21
explorer,0,10,1.45,2024,10,10,22
explorer,0,1,0.5,2024,10,10,23
cloudmusic,10,0,0.1428571428571428,2024,10,10,00
cloudmusic,0,1,0.25,2024,10,10,12
cloudmusic,0,5,0.6166666666666667,2024,10,10,16
cloudmusic,0,1,0.2,2024,10,10,17
cloudmusic,0,1,0.3333333333333333,2024,10,10,18
cloudmusic,0,4,0.3428571428571428,2024,10,10,20
cloudmusic,0,12,0.8333333333333333,2024,10,10,23
MuMuPlayer,0,1,0.1666666666666666,2024,10,10,00
MuMuPlayer,1,241,3.95952380952381,2024,10,10,12
MuMuPlayer,0,2,0.25,2024,10,10,13
MuMuPlayer,0,6,0.25,2024,10,10,14
MuMuPlayer,0,177,5.816666666666666,2024,10,10,16
MuMuPlayer,0,152,1.95,2024,10,10,17
MuMuPlayer,0,499,5.166666666666666,2024,10,10,22
MuMuPlayer,0,99,2.5,2024,10,10,23
steamwebhelper,0,2,0.75,2024,10,10,14
steamwebhelper,0,8,0.25,2024,10,10,16
steamwebhelper,50,8,1.0833333333333333,2024,10,10,22
Goat2-Win64-Shipping,453,2,4.0,2024,10,10,14
Goat2-Win64-Shipping,10339,882,60.0,2024,10,10,15
Goat2-Win64-Shipping,2818,543,15.25,2024,10,10,16
PgyVisitorEnt,0,1,0.25,2024,10,10,16
devcpp,4024,391,20.909523809523805,2024,10,10,20
devcpp,1834,131,11.642857142857142,2024,10,10,21
devcpp,344,4,1.5833333333333333,2024,10,10,22
devcpp,1111,32,10.416666666666666,2024,10,10,23
Feishu,12,45,0.8333333333333333,2024,10,10,18
Feishu,0,2,0.8333333333333333,2024,10,10,19
Feishu,0,6,0.7,2024,10,10,21
Feishu,0,3,0.75,2024,10,10,22
QQ,429,173,4.376190476190476,2024,10,10,00
QQ,441,320,5.526190476190477,2024,10,10,12
QQ,59,16,0.5833333333333333,2024,10,10,13
QQ,0,2,0.3666666666666667,2024,10,10,16
QQ,511,332,6.3500000000000005,2024,10,10,17
QQ,1,125,0.5833333333333333,2024,10,10,18
QQ,74,46,0.75,2024,10,10,19
QQ,53,63,1.1261904761904762,2024,10,10,20
QQ,1210,688,11.709523809523809,2024,10,10,21
QQ,522,278,4.2,2024,10,10,22
WeChat,4,80,0.3928571428571428,2024,10,10,00
WeChat,219,103,1.6,2024,10,10,12
WeChat,164,283,1.85,2024,10,10,16
WeChat,0,7,0.95,2024,10,10,17
WeChat,425,37,1.6999999999999995,2024,10,10,18
WeChat,0,1,0.2,2024,10,10,20
WeChat,71,9,1.4166666666666663,2024,10,10,22
wps,0,2,0.3928571428571428,2024,10,10,12
wps,233,407,4.633333333333333,2024,10,10,16
wps,124,137,4.9,2024,10,10,17
wps,103,52,1.95,2024,10,10,18
wps,3,49,5.583333333333333,2024,10,10,19
wps,17,41,3.5,2024,10,10,20
wps,0,186,0.5833333333333333,2024,10,10,21
wps,0,109,1.45,2024,10,10,22
wpspdf,0,2,0.1428571428571428,2024,10,10,12
QuarkCloudDrive,0,2,0.2,2024,10,10,00
QuarkCloudDrive,0,2,0.25,2024,10,10,12
QuarkCloudDrive,0,3,0.5,2024,10,10,14
client,4,5,4.0095238095238095,2024,10,10,00
client,0,0,0.3333333333333333,2024,10,10,12
client,0,3,0.1428571428571428,2024,10,10,20
SysDefault,54,43,5.45952380952381,2024,10,10,00
SysDefault,0,59,5.859523809523809,2024,10,10,12
SysDefault,0,7,0.5833333333333333,2024,10,10,13
SysDefault,0,6,0.5,2024,10,10,14
SysDefault,0,64,6.05,2024,10,10,16
SysDefault,0,63,7.466666666666667,2024,10,10,17
SysDefault,0,32,4.866666666666667,2024,10,10,18
SysDefault,0,7,2.4166666666666665,2024,10,10,19
SysDefault,1,73,6.442857142857144,2024,10,10,20
SysDefault,0,75,7.626190476190474,2024,10,10,21
SysDefault,0,38,7.283333333333331,2024,10,10,22
SysDefault,0,5,1.25,2024,10,10,23
msedge,0,124,0.35,2024,10,11,00
msedge,20,330,3.5928571428571434,2024,10,11,13
msedge,315,2105,26.416666666666657,2024,10,11,14
msedge,131,391,7.066666666666666,2024,10,11,15
msedge,185,553,10.999999999999998,2024,10,11,16
msedge,48,370,7.383333333333335,2024,10,11,17
msedge,17,114,3.3000000000000003,2024,10,11,18
msedge,0,162,1.3666666666666667,2024,10,11,19
msedge,1764,1609,28.816666666666663,2024,10,11,20
msedge,1233,415,15.54285714285714,2024,10,11,21
msedge,1530,1806,34.58333333333333,2024,10,11,22
msedge,481,1073,14.75,2024,10,11,23
HipsMain,0,11,0.1428571428571428,2024,10,11,13
HipsTray,0,2,0.5,2024,10,11,22
SnippingTool,0,1,0.5,2024,10,11,15
Notepad,0,1,0.1,2024,10,11,00
Notepad,1720,14,8.266666666666666,2024,10,11,21
Notepad,1207,11,10.283333333333331,2024,10,11,22
WindowsTerminal,119,7,1.35,2024,10,11,00
WindowsTerminal,302,12,1.85,2024,10,11,14
WindowsTerminal,142,4,0.7833333333333333,2024,10,11,15
WindowsTerminal,207,35,5.083333333333334,2024,10,11,16
WindowsTerminal,211,24,4.566666666666667,2024,10,11,17
WindowsTerminal,0,1,0.25,2024,10,11,18
OneDrive,0,1,0.25,2024,10,11,20
WeChatAppEx,1,73,0.3666666666666667,2024,10,11,22
WeChatAppEx,9,78,1.25,2024,10,11,23
Clash for Windows,0,2,0.25,2024,10,11,21
Clash for Windows,0,1,0.1,2024,10,11,00
Clash for Windows,0,1,0.1428571428571428,2024,10,11,21
ApplicationFrameHost,1,62,0.9166666666666664,2024,10,11,17
LockApp,0,3,0.25,2024,10,11,15
LockApp,0,2,0.3333333333333333,2024,10,11,18
LockApp,0,14,1.5833333333333333,2024,10,11,19
StartMenuExperienceHost,0,1,0.1,2024,10,11,00
StartMenuExperienceHost,0,1,0.2,2024,10,11,12
StartMenuExperienceHost,0,1,0.1428571428571428,2024,10,11,21
SearchHost,0,1,0.3333333333333333,2024,10,11,17
ShellExperienceHost,0,1,0.25,2024,10,11,15
ShellExperienceHost,0,8,0.75,2024,10,11,16
ShellExperienceHost,0,3,0.6666666666666666,2024,10,11,22
ShellExperienceHost,1,5,0.9166666666666664,2024,10,11,23
explorer,0,2,0.1,2024,10,11,00
explorer,0,1,0.2,2024,10,11,12
explorer,0,59,1.1261904761904762,2024,10,11,13
explorer,53,102,3.633333333333334,2024,10,11,14
explorer,0,19,1.3166666666666669,2024,10,11,15
explorer,0,45,5.8000000000000025,2024,10,11,16
explorer,0,27,3.5500000000000003,2024,10,11,17
explorer,0,19,2.7666666666666666,2024,10,11,18
explorer,0,25,0.8666666666666667,2024,10,11,19
explorer,4,129,2.9833333333333334,2024,10,11,20
explorer,2,43,2.40952380952381,2024,10,11,21
explorer,4,4,0.95,2024,10,11,22
explorer,0,4,1.3333333333333333,2024,10,11,23
cloudmusic,0,2,0.1,2024,10,11,00
cloudmusic,0,1,0.5,2024,10,11,12
MuMuPlayer,0,1,0.1,2024,10,11,00
MuMuPlayer,0,462,18.7,2024,10,11,12
MuMuPlayer,0,66,1.5666666666666664,2024,10,11,21
MuMuPlayer,0,146,1.4999999999999998,2024,10,11,22
MuMuPlayer,0,26,0.8333333333333333,2024,10,11,23
steamwebhelper,0,3,0.45,2024,10,11,13
steamwebhelper,887,21,2.75,2024,10,11,15
steamwebhelper,0,2,0.5833333333333333,2024,10,11,16
steamwebhelper,0,1,0.3333333333333333,2024,10,11,17
Goat2-Win64-Shipping,6925,702,31.666666666666668,2024,10,11,23
PgyVisitorEnt,0,3,0.1428571428571428,2024,10,11,13
devcpp,0,11,1.35,2024,10,11,00
devcpp,1342,224,6.433333333333335,2024,10,11,17
devcpp,348,128,4.45,2024,10,11,18
devcpp,0,1,0.125,2024,10,11,21
Code,110,99,1.0666666666666669,2024,10,11,13
Code,1404,516,12.466666666666663,2024,10,11,14
Code,2452,198,30.64999999999999,2024,10,11,15
Code,2033,674,19.966666666666665,2024,10,11,16
Code,195,94,1.3166666666666669,2024,10,11,17
Feishu,0,7,0.4,2024,10,11,18
Feishu,0,23,0.25,2024,10,11,20
Feishu,0,8,2.6011904761904763,2024,10,11,21
QQ,0,52,0.2,2024,10,11,12
QQ,0,2,0.1428571428571428,2024,10,11,13
QQ,73,9,1.0833333333333333,2024,10,11,15
QQ,482,132,4.133333333333335,2024,10,11,16
QQ,680,138,6.35,2024,10,11,17
QQ,168,98,2.583333333333333,2024,10,11,18
QQ,261,30,1.7,2024,10,11,19
QQ,356,102,2.65,2024,10,11,20
QQ,0,13,1.0333333333333332,2024,10,11,21
QQ,20,10,0.6666666666666666,2024,10,11,22
QQ,71,367,1.583333333333333,2024,10,11,23
WeChat,1,46,0.4,2024,10,11,13
WeChat,0,84,1.25,2024,10,11,15
WeChat,0,10,1.7166666666666666,2024,10,11,16
WeChat,0,14,0.9833333333333332,2024,10,11,17
WeChat,305,119,1.7999999999999998,2024,10,11,18
WeChat,5,19,0.2,2024,10,11,19
WeChat,334,274,5.316666666666666,2024,10,11,20
WeChat,134,166,3.5595238095238098,2024,10,11,21
WeChat,1,200,0.5333333333333333,2024,10,11,22
WeChat,0,94,1.25,2024,10,11,23
Typora,0,16,0.2,2024,10,11,14
Typora,0,111,1.5,2024,10,11,19
Typora,0,27,0.5833333333333333,2024,10,11,21
et,0,1,0.125,2024,10,11,21
photolaunch,0,35,0.8500000000000001,2024,10,11,14
photolaunch,0,2,0.2,2024,10,11,15
wps,4,381,9.2,2024,10,11,18
wps,4,553,12.916666666666668,2024,10,11,19
wps,10,136,0.6583333333333333,2024,10,11,21
QuarkCloudDrive,0,1,0.1428571428571428,2024,10,11,13
SysDefault,0,8,0.35,2024,10,11,00
SysDefault,0,1,0.2,2024,10,11,12
SysDefault,0,24,1.7928571428571427,2024,10,11,13
SysDefault,0,86,10.58333333333333,2024,10,11,14
SysDefault,0,45,5.9,2024,10,11,15
SysDefault,0,158,10.966666666666663,2024,10,11,16
SysDefault,0,125,8.833333333333334,2024,10,11,17
SysDefault,0,45,3.9166666666666674,2024,10,11,18
SysDefault,0,25,2.8666666666666667,2024,10,11,19
SysDefault,0,116,7.733333333333332,2024,10,11,20
SysDefault,0,46,4.992857142857143,2024,10,11,21
SysDefault,1,70,4.949999999999999,2024,10,11,22
SysDefault,1,21,3.416666666666667,2024,10,11,23
msedge,1,29,1.0833333333333333,2024,10,12,09
msedge,31,383,16.483333333333334,2024,10,12,10
msedge,62,393,16.083333333333332,2024,10,12,11
msedge,66,254,20.9,2024,10,12,12
msedge,0,320,7.816666666666666,2024,10,12,16
msedge,8,232,17.66666666666666,2024,10,12,18
msedge,358,887,22.11666666666666,2024,10,12,19
msedge,20,582,10.116666666666664,2024,10,12,20
msedge,12,203,8.816666666666666,2024,10,12,21
msedge,313,313,4.216666666666667,2024,10,12,23
HipsTray,0,1,0.25,2024,10,12,18
HipsTray,0,1,0.3333333333333333,2024,10,12,21
WindowsTerminal,14,3,0.1666666666666666,2024,10,12,10
WindowsTerminal,12,11,0.7666666666666666,2024,10,12,12
WindowsTerminal,75,111,6.416666666666665,2024,10,12,20
WindowsTerminal,24,18,1.8666666666666665,2024,10,12,21
WeChatAppEx,2,3,0.7333333333333334,2024,10,12,23
ApplicationFrameHost,0,31,0.2,2024,10,12,20
ApplicationFrameHost,0,10,0.3666666666666667,2024,10,12,21
LockApp,0,1,0.1666666666666666,2024,10,12,09
LockApp,0,1,0.1666666666666666,2024,10,12,16
StartMenuExperienceHost,0,1,0.25,2024,10,12,00
StartMenuExperienceHost,0,1,0.3333333333333333,2024,10,12,12
SearchHost,1,0,0.5,2024,10,12,21
ShellExperienceHost,0,2,0.3333333333333333,2024,10,12,09
ShellExperienceHost,0,1,0.25,2024,10,12,10
ShellExperienceHost,0,2,0.6666666666666666,2024,10,12,12
ShellExperienceHost,0,3,0.25,2024,10,12,16
ShellExperienceHost,0,4,0.9166666666666666,2024,10,12,18
ShellExperienceHost,0,3,0.5833333333333333,2024,10,12,19
explorer,0,1,0.25,2024,10,12,00
explorer,0,8,0.5833333333333333,2024,10,12,09
explorer,0,43,1.9833333333333327,2024,10,12,10
explorer,0,2,0.5833333333333333,2024,10,12,11
explorer,0,7,0.8999999999999999,2024,10,12,12
explorer,0,11,1.0666666666666669,2024,10,12,16
explorer,0,4,2.0,2024,10,12,18
explorer,0,11,1.2833333333333332,2024,10,12,19
explorer,0,1,0.2,2024,10,12,20
explorer,0,7,0.8166666666666667,2024,10,12,21
explorer,0,0,1.0,2024,10,12,22
explorer,0,8,0.8999999999999999,2024,10,12,23
cloudmusic,0,1,0.1666666666666666,2024,10,12,09
cloudmusic,0,1,0.1666666666666666,2024,10,12,16
cloudmusic,0,2,0.1666666666666666,2024,10,12,21
MuMuPlayer,2,250,4.333333333333333,2024,10,12,09
MuMuPlayer,0,2,0.25,2024,10,12,10
MuMuPlayer,0,36,0.8333333333333333,2024,10,12,11
MuMuPlayer,0,1,0.1666666666666666,2024,10,12,12
MuMuPlayer,0,46,1.15,2024,10,12,16
MuMuPlayer,0,178,4.166666666666667,2024,10,12,18
MuMuPlayer,0,538,10.5,2024,10,12,19
MuMuPlayer,0,18,0.5333333333333333,2024,10,12,23
steamwebhelper,0,0,0.3333333333333333,2024,10,12,21
b1-Win64-Shipping,6,10,1.8333333333333333,2024,10,12,21
b1-Win64-Shipping,1280,156,13.0,2024,10,12,22
Goat2-Win64-Shipping,4006,1635,28.25,2024,10,12,00
Goat2-Win64-Shipping,791,58,3.333333333333333,2024,10,12,16
Goat2-Win64-Shipping,6871,885,38.0,2024,10,12,17
devcpp,159,91,7.733333333333333,2024,10,12,10
devcpp,0,14,0.5666666666666667,2024,10,12,12
devcpp,229,37,1.7,2024,10,12,19
devcpp,5518,450,34.61666666666667,2024,10,12,20
devcpp,390,204,4.283333333333333,2024,10,12,21
QQ,174,15,2.1666666666666665,2024,10,12,09
QQ,47,55,1.3166666666666669,2024,10,12,10
QQ,0,241,2.25,2024,10,12,11
QQ,549,237,3.1000000000000005,2024,10,12,12
QQ,139,69,3.5666666666666678,2024,10,12,16
QQ,122,155,2.083333333333333,2024,10,12,18
QQ,110,38,1.7,2024,10,12,19
QQ,109,12,0.7,2024,10,12,21
QQ,8,10,0.8500000000000001,2024,10,12,23
WeChat,211,83,1.55,2024,10,12,23
SysDefault,0,1,0.25,2024,10,12,00
SysDefault,8,40,3.166666666666667,2024,10,12,09
SysDefault,2,36,7.816666666666666,2024,10,12,10
SysDefault,0,1,0.25,2024,10,12,11
SysDefault,5,56,4.6000000000000005,2024,10,12,12
SysDefault,0,37,3.4833333333333334,2024,10,12,16
SysDefault,7,39,4.916666666666666,2024,10,12,18
SysDefault,0,34,4.116666666666667,2024,10,12,19
SysDefault,0,69,7.449999999999998,2024,10,12,20
SysDefault,0,29,2.983333333333333,2024,10,12,21
SysDefault,3,27,2.216666666666667,2024,10,12,23
msedge,0,1,0.25,2024,10,13,00
